player_id,registration_date,days_since_registration,segment,total_playtime_hours,session_frequency_per_week,avg_session_duration_min,total_spending_usd,days_since_last_login,achievement_count,friend_count,chat_messages_sent,in_game_purchases_count,level_reached,churn_probability,churned_7day,churned_30day,engagement_score,play_intensity,session_consistency,achievement_velocity,recency_score,spending_per_hour,spending_per_session,purchase_frequency,avg_transaction_value,is_spender,spending_tier,social_score,chat_per_friend,social_ratio,is_social,leveling_speed,achievement_completion_rate,progression_score,fast_progressor,lifecycle_stage,inactivity_risk,activity_decay,last_login_bucket,expected_next_login,overdue_for_login,engagement_spending_ratio,activity_consistency,progression_balance,risk_inactive,risk_low_engagement,risk_declining,risk_no_friends,risk_no_spending,risk_short_sessions,total_risk_flags,high_risk,segment_encoded,above_segment_avg,spending_vs_segment
P2040,2025-10-14,76,Regular,64.1,3.1,57.3,11.54,1,75,16,65,1,32,0.1866,0,0,37.98571428571428,0.8324675324675324,0.4428571428571429,1.1520737327188941,0.8668778997501816,0.1772657450076805,0.33297609233305847,0.08433734939759036,5.77,1,Dolphin,351.14340430413205,3.823529411764706,0.24577572964669742,1,0.49155145929339483,0.5,39.2,1,Established,0.1331221002498184,0.012987012987012988,Today/Yesterday,2.1875,0,3.0291638186375027,1.9340683971413544,2.272727272727273,0,0,0,0,0,0,0,0,2,1,-18.858501594048885
P6443,2025-10-09,81,Whale,308.0,7.9,68.4,666.24,0,97,94,352,44,100,0.0,0,0,83.02380952380952,3.7560975609756095,1.1285714285714286,0.313915857605178,1.0,2.156116504854369,7.209275003864585,3.5,14.805333333333333,1,Mega-Whale,521.0172474266918,3.705263157894737,0.3042071197411003,1,0.32362459546925565,0.6466666666666666,85.86666666666666,0,Established,0.0,0.0,Today/Yesterday,0.875,0,0.12442870559889922,2.927414777741871,0.9603960396039604,0,0,0,0,0,0,0,0,3,1,-154.9044327176781
P4144,2025-12-19,10,Casual,9.1,0.5,14.8,0.0,1,45,8,1,0,4,0.5168,0,0,12.613690476190477,0.8272727272727273,0.07142857142857142,4.455445544554456,0.8668778997501816,0.0,0.0,0.0,0.0,0,Non-Spender,144.51858789480823,0.1111111111111111,0.7920792079207921,1,0.39603960396039606,0.3,14.4,0,Early,0.1331221002498184,0.09090909090909091,Today/Yesterday,11.666666666666668,0,12.613690476190477,7.7368421052631575,9.0,0,1,1,0,1,1,4,1,0,0,-0.3495534339390206
P6426,2025-10-05,85,Whale,186.5,9.1,106.3,1209.79,0,97,59,303,80,93,0.0,0,0,77.875,2.1686046511627906,1.3,0.5173333333333333,1.0,6.452213333333333,10.850134529147983,6.086956521739131,14.935679012345679,1,,490.56861318141614,5.05,0.31466666666666665,1,0.496,0.6466666666666666,81.66666666666667,1,Established,0.0,0.0,Today/Yesterday,0.7608695652173914,0,0.06431751170723247,0.9478110984529252,1.0319148936170213,0,0,0,0,0,0,0,0,3,1,388.64556728232185
P9162,2025-08-01,150,Regular,52.7,7.3,68.1,40.34,6,75,29,35,2,26,0.2265,0,0,46.31071428571428,0.3490066225165563,1.042857142857143,1.3966480446927374,0.42437284567695,0.7512104283054004,0.2562431941923775,0.089171974522293,13.446666666666667,1,Dolphin,349.2358160059133,1.1666666666666667,0.5400372439478585,1,0.48417132216014896,0.5,35.6,0,Veteran,0.57562715432305,0.039735099337748346,Week,0.945945945945946,1,1.1202398230700117,0.29516132258516203,2.7777777777777777,0,0,0,0,0,0,0,0,2,1,9.941498405951119
P6732,2025-05-13,230,Regular,36.7,6.2,47.5,73.28,0,75,20,46,4,18,0.0,0,0,38.054761904761904,0.1588744588744589,0.8857142857142858,1.989389920424403,1.0,1.9437665782493367,0.35796231681786467,0.11814345991561183,14.656,1,Whale,344.73350197167406,2.1904761904761907,0.5305039787798408,1,0.47745358090185674,0.5,30.799999999999997,0,Loyal,0.0,0.0,Today/Yesterday,1.1111111111111112,0,0.5123150498756315,0.22616095664294625,3.9473684210526314,0,0,0,0,0,0,0,0,2,1,42.88149840595112
P2999,2025-11-25,34,Casual,4.6,1.7,30.2,5.0,2,45,4,3,1,2,0.4041,0,0,17.402380952380952,0.13142857142857142,0.24285714285714285,8.035714285714286,0.751477293075286,0.8928571428571429,0.5401234567901235,0.17073170731707318,2.5,1,Minnow,149.78661367769956,0.6,0.7142857142857143,0,0.35714285714285715,0.3,13.2,0,Established,0.248522706924714,0.05714285714285714,Recent,3.888888888888889,0,2.9003968253968253,0.8921479894346036,15.0,0,1,1,0,0,0,2,0,0,1,4.650446566060979
P3533,2025-11-26,33,Casual,22.3,0.7,31.6,0.0,7,45,6,2,0,11,0.4481,1,0,18.120833333333334,0.6558823529411765,0.09999999999999999,1.9313304721030042,0.36787944117144233,0.0,0.0,0.0,0.0,0,Non-Spender,152.22612188617114,0.2857142857142857,0.2575107296137339,1,0.4721030042918455,0.3,18.6,0,Established,0.6321205588285577,0.20588235294117646,Week,8.75,0,18.120833333333334,8.14463111760409,3.75,0,1,1,0,1,0,3,1,0,1,-0.3495534339390206
P2923,2025-01-14,349,Casual,3.1,2.0,40.4,0.0,0,45,4,13,0,1,0.2834,0,0,19.875595238095237,0.008857142857142857,0.2857142857142857,10.975609756097562,1.0,0.0,0.0,0.0,0.0,0,Non-Spender,212.42476210246792,2.6,0.9756097560975611,0,0.24390243902439027,0.3,12.6,0,Loyal,0.0,0.0,Today/Yesterday,3.333333333333333,0,19.875595238095237,0.045493934142114396,22.5,0,1,0,0,1,0,2,0,0,1,-0.3495534339390206
P5081,2025-08-06,145,Casual,22.2,0.5,11.1,0.0,2,45,6,6,0,11,0.3739,0,0,13.480357142857143,0.15205479452054793,0.07142857142857142,1.9396551724137931,0.751477293075286,0.0,0.0,0.0,0.0,0,Non-Spender,194.59101490553132,0.8571428571428571,0.25862068965517243,1,0.47413793103448276,0.3,18.6,0,Veteran,0.248522706924714,0.0136986301369863,Recent,11.666666666666668,0,13.480357142857143,7.612982241273729,3.75,0,1,1,0,1,1,4,1,0,0,-0.3495534339390206
P2350,2025-11-15,44,Hardcore,174.5,9.3,108.4,91.8,4,112,34,309,6,87,0.0,0,0,79.66964285714286,3.8777777777777778,1.3285714285714287,0.6381766381766382,0.5647181220077593,0.5230769230769231,1.5439692455550214,0.8235294117647058,13.114285714285714,1,Whale,464.5960179484303,8.82857142857143,0.19373219373219372,1,0.49572649572649574,0.7466666666666667,82.06666666666666,1,Established,0.4352818779922407,0.08888888888888889,Week,0.7446808510638298,1,0.8585090825123154,1.6367675749844561,1.2727272727272727,0,0,0,0,0,0,0,0,1,1,-9.650773694390722
P1502,2025-08-31,120,Casual,17.6,1.5,12.1,0.0,0,45,3,5,0,8,0.2835,0,0,14.899404761904762,0.14545454545454548,0.21428571428571427,2.419354838709677,1.0,0.0,0.0,0.0,0.0,0,Non-Spender,158.90269151739727,1.25,0.16129032258064516,0,0.4301075268817204,0.3,16.8,0,Veteran,0.0,0.0,Today/Yesterday,4.375,0,14.899404761904762,2.84526558891455,5.0,0,1,1,0,1,1,4,1,0,0,-0.3495534339390206
P7095,2025-01-12,351,Regular,40.9,6.9,53.7,31.58,1,75,21,80,2,20,0.1138,0,0,41.121428571428574,0.11619318181818182,0.9857142857142858,1.7899761336515514,0.8668778997501816,0.7536992840095466,0.09101239244102267,0.03910614525139665,10.526666666666666,1,Dolphin,374.2745804015377,3.6363636363636362,0.5011933174224343,1,0.47732696897374705,0.5,32.0,0,Loyal,0.1331221002498184,0.002840909090909091,Today/Yesterday,1.0,0,1.2621678505656408,0.13165636630728264,3.5714285714285716,0,0,0,0,0,0,0,0,2,1,1.181498405951114
P7024,2025-08-02,149,Casual,1.0,5.9,5.0,0.0,2,45,1,0,0,0,0.4025,0,0,19.202380952380953,0.006666666666666667,0.8428571428571429,22.5,0.751477293075286,0.0,0.0,0.0,0.0,0,Non-Spender,34.657359027997266,0.0,0.5,0,0.0,0.3,12.0,0,Veteran,0.248522706924714,0.013333333333333334,Recent,1.1666666666666667,1,19.202380952380953,0.08721835738760253,45.0,0,1,0,1,1,1,4,1,0,1,-0.3495534339390206
P2755,2025-10-27,63,Hardcore,116.9,6.6,89.4,59.97,2,112,39,190,3,58,0.0,0,0,63.68988095238096,1.8265625,0.9428571428571428,0.9499575911789652,0.751477293075286,0.5086513994910941,0.9928807947019868,0.3,14.9925,1,Whale,447.0576441080283,4.75,0.3307888040712468,1,0.49194232400339266,0.7466666666666667,64.66666666666666,1,Established,0.248522706924714,0.03125,Recent,1.0447761194029852,1,1.044610151753009,1.3060576944562374,1.8983050847457628,0,0,0,0,0,0,0,0,1,0,-41.48077369439072
P4839,2025-08-31,120,Regular,22.8,9.8,51.4,30.27,2,75,27,27,2,11,0.1388,0,0,43.55833333333334,0.1884297520661157,1.4000000000000001,3.1512605042016806,0.751477293075286,1.2718487394957982,0.17911242603550295,0.11023622047244094,10.09,1,Dolphin,333.22045101752036,0.9642857142857143,1.134453781512605,1,0.4621848739495798,0.5,26.6,0,Veteran,0.248522706924714,0.01652892561983471,Recent,0.7070707070707071,1,1.3929751625626268,0.1573281810654154,6.25,0,0,0,0,0,0,0,0,2,1,-0.12850159404888473
P9742,2025-09-23,97,Regular,39.6,4.1,20.2,87.3,2,75,19,37,5,19,0.1518,0,0,28.979761904761904,0.40408163265306124,0.5857142857142856,1.8472906403940885,0.751477293075286,2.150246305418719,1.5100074128984433,0.3365384615384615,14.549999999999999,1,Whale,331.6659216640188,1.85,0.46798029556650245,1,0.46798029556650245,0.5,31.4,0,Veteran,0.248522706924714,0.02040816326530612,Recent,1.666666666666667,1,0.3281966240629887,1.9674597860777852,3.75,0,1,0,0,0,0,1,0,2,0,56.901498405951116
P4045,2025-09-27,93,Regular,15.5,4.9,35.2,52.45,4,75,11,71,3,7,0.2586,0,0,30.520833333333332,0.16489361702127658,0.7000000000000001,4.545454545454546,0.5647181220077593,3.178787878787879,0.7934947049924357,0.21,13.1125,1,Whale,338.0786384402028,5.916666666666667,0.6666666666666666,1,0.42424242424242425,0.5,24.2,0,Veteran,0.4352818779922407,0.0425531914893617,Week,1.4,1,0.5710165263486123,0.39548887528066945,9.375,0,0,0,0,0,0,0,0,2,0,22.05149840595112
P5374,2025-05-11,232,Regular,51.6,8.8,53.7,28.99,4,75,10,47,1,25,0.1824,0,0,45.85178571428572,0.22145922746781116,1.2571428571428573,1.4258555133079847,0.5647181220077593,0.5511406844106463,0.09905789319535291,0.02928870292887029,14.495,1,Dolphin,313.45481418531307,4.2727272727272725,0.19011406844106463,1,0.4752851711026616,0.5,35.0,0,Loyal,0.4352818779922407,0.017167381974248927,Week,0.7865168539325842,1,1.5289024913066263,0.1969216544035869,2.8846153846153846,0,0,0,0,0,0,0,0,2,1,-1.4085015940488859
P6028,2025-10-30,60,Regular,34.6,7.2,104.4,86.25,3,75,11,35,5,17,0.2123,0,0,51.432142857142864,0.5672131147540984,1.0285714285714287,2.1067415730337076,0.6514390575310556,2.422752808988764,1.3752847380410023,0.5223880597014926,14.375,1,Whale,303.42127941220554,2.9166666666666665,0.3089887640449438,1,0.47752808988764045,0.5,30.200000000000003,0,Established,0.3485609424689444,0.04918032786885246,Recent,0.9589041095890412,1,0.5894801473598036,0.31923867770337955,4.166666666666667,0,0,0,0,0,0,0,0,2,1,55.85149840595112
P3235,2025-02-21,311,Regular,62.9,5.5,26.1,46.79,0,75,28,62,3,31,0.0987,0,0,35.62142857142857,0.2016025641025641,0.7857142857142857,1.1737089201877935,1.0,0.7322378716744914,0.19070160116448326,0.0660377358490566,11.6975,1,Dolphin,375.5215278189003,2.1379310344827585,0.4381846635367762,1,0.48513302034428796,0.5,38.6,0,Loyal,0.0,0.0,Today/Yesterday,1.25,0,0.7453741069560278,0.5862322627460247,2.34375,0,0,0,0,0,0,0,0,2,1,16.391498405951115
P1815,2025-10-13,77,Regular,29.9,2.2,54.9,18.56,12,75,18,39,1,14,0.5208,1,0,31.603571428571428,0.3833333333333333,0.31428571428571433,2.4271844660194177,0.1800923121479524,0.6006472491909385,0.7365079365079363,0.08333333333333333,9.28,1,Dolphin,331.6659216640188,2.0526315789473686,0.5825242718446603,1,0.45307443365695793,0.5,28.4,0,Established,0.8199076878520476,0.15384615384615385,2-Weeks,3.043478260869565,1,1.615724510663161,1.291967333534978,5.0,1,0,0,0,0,0,1,0,2,0,-11.838501594048886
P5949,2025-11-27,32,Hardcore,146.1,5.2,124.0,115.47,2,112,63,122,7,73,0.0,0,0,72.0482142857143,4.427272727272727,0.7428571428571429,0.761386811692726,0.751477293075286,0.7849762066621346,4.661418685121107,1.2564102564102564,14.43375,1,Mega-Whale,448.55337193660444,1.90625,0.4282800815771584,1,0.4962610469068661,0.7466666666666667,73.66666666666666,1,Established,0.248522706924714,0.06060606060606061,Recent,1.3207547169811322,1,0.6185989034576654,2.9145609301972106,1.5135135135135136,0,0,0,0,0,0,0,0,1,0,14.01922630560928
P9093,2025-11-20,39,Whale,239.3,10.6,115.0,1019.54,0,97,66,206,67,100,0.0,0,0,88.96607142857141,5.9825,1.5142857142857142,0.40366208905534745,1.0,4.242779858510195,16.976165556612752,10.195652173913043,14.993235294117646,1,,476.87057063281674,3.074626865671642,0.2746566791510612,1,0.4161464835622139,0.6466666666666666,85.86666666666666,0,Established,0.0,0.0,Today/Yesterday,0.6542056074766356,0,0.087175486927089,2.095577656846188,0.9603960396039604,0,0,0,0,0,0,0,0,3,1,198.39556728232185
P3731,2025-11-24,35,Regular,69.0,9.3,35.8,19.45,5,75,13,34,1,34,0.2373,0,0,45.19047619047619,1.9166666666666667,1.3285714285714287,1.0714285714285714,0.4895416595569531,0.27785714285714286,0.4094736842105263,0.16666666666666666,9.725,1,Dolphin,309.7202695552336,2.4285714285714284,0.18571428571428572,1,0.4857142857142857,0.5,40.400000000000006,0,Established,0.5104583404430469,0.1388888888888889,Week,0.7446808510638298,1,2.2098032366981024,2.400417463906767,2.142857142857143,0,0,0,0,0,0,0,0,2,1,-10.948501594048885
P5063,2025-11-02,57,Casual,23.1,1.0,12.3,0.0,4,45,7,12,0,11,0.4921,0,0,14.735714285714286,0.39827586206896554,0.14285714285714285,1.867219917012448,0.5647181220077593,0.0,0.0,0.0,0.0,0,Non-Spender,232.21954495706862,1.5,0.2904564315352697,1,0.45643153526970953,0.3,18.6,0,Established,0.4352818779922407,0.06896551724137931,Week,6.363636363636363,0,14.735714285714286,8.654000535188654,3.75,0,1,1,0,1,1,4,1,0,0,-0.3495534339390206
P2179,2025-12-27,2,Regular,42.2,6.2,62.0,34.03,4,75,26,80,2,21,0.359,0,0,41.76309523809524,14.066666666666668,0.8857142857142858,1.736111111111111,0.5647181220077593,0.7877314814814814,12.278865979381443,1.5555555555555558,11.343333333333334,1,Dolphin,384.51430103383836,2.962962962962963,0.6018518518518519,1,0.4861111111111111,0.5,32.6,0,New,0.4352818779922407,1.3333333333333333,Week,1.1111111111111112,1,1.1922093987466524,14.909152086137283,3.409090909090909,0,0,0,0,0,0,0,0,2,1,3.631498405951117
P2083,2025-10-04,86,Hardcore,139.1,13.4,185.0,157.37,0,112,35,144,10,69,0.0,0,0,98.52440476190478,1.5988505747126436,1.9142857142857144,0.7994289793004997,1.0,1.1232690935046397,0.9501380024150423,0.7526881720430108,14.306363636363637,1,Mega-Whale,428.0126340438342,4.0,0.24982155603140616,1,0.4925053533190578,0.7466666666666667,71.26666666666667,1,Established,0.0,0.0,Today/Yesterday,0.5185185185185185,0,0.6221153296830509,0.27349331036355295,1.6,0,0,0,0,0,0,0,0,1,1,55.919226305609286
P3076,2025-12-11,18,Casual,14.0,0.6,5.0,0.0,0,45,4,9,0,7,0.4411,0,0,11.363095238095237,0.7368421052631579,0.08571428571428572,3.0,1.0,0.0,0.0,0.0,0.0,0,Non-Spender,195.6011502714073,1.8,0.26666666666666666,0,0.4666666666666667,0.3,16.2,0,Early,0.0,0.0,Today/Yesterday,10.0,0,11.363095238095237,12.405063291139241,5.625,0,1,1,0,1,1,4,1,0,0,-0.3495534339390206
P5847,2024-12-29,365,Casual,5.9,0.6,12.8,0.0,0,45,4,3,0,2,0.314,0,0,11.975595238095238,0.016120218579234975,0.08571428571428572,6.521739130434782,1.0,0.0,0.0,0.0,0.0,0,Non-Spender,149.78661367769956,0.6,0.5797101449275363,0,0.2898550724637681,0.3,13.2,0,Loyal,0.0,0.0,Today/Yesterday,10.0,0,11.975595238095238,0.768801191362621,15.0,0,1,1,0,1,1,4,1,0,0,-0.3495534339390206
P6514,2025-11-03,56,Casual,1.2,1.2,16.2,0.0,15,45,0,5,0,0,0.8729,1,0,13.167857142857143,0.021052631578947368,0.17142857142857143,20.454545454545453,0.11731916609425078,0.0,0.0,0.0,0.0,0,Non-Spender,89.58797346140275,5.0,0.0,0,0.0,0.3,12.0,0,Established,0.8826808339057493,0.2631578947368421,Month,5.384615384615384,1,13.167857142857143,0.33407572383073497,45.0,1,1,1,1,1,0,5,1,0,0,-0.3495534339390206
P8540,2025-10-25,65,Casual,36.5,4.0,5.0,0.0,10,45,5,4,0,18,0.5533,1,0,20.24702380952381,0.553030303030303,0.5714285714285714,1.2,0.2396510364417758,0.0,0.0,0.0,0.0,0,Non-Spender,170.05986908310777,0.6666666666666666,0.13333333333333333,0,0.48,0.3,22.799999999999997,0,Established,0.7603489635582242,0.15151515151515152,2-Weeks,1.707317073170732,1,20.24702380952381,8.912790697674419,2.3684210526315788,1,1,0,0,1,1,4,1,0,1,-0.3495534339390206
P1882,2025-11-15,44,Casual,3.7,2.2,14.3,0.0,0,45,1,17,0,1,0.3479,0,0,14.870238095238097,0.08222222222222222,0.31428571428571433,9.574468085106382,1.0,0.0,0.0,0.0,0.0,0,Non-Spender,179.1759469228055,8.5,0.2127659574468085,0,0.2127659574468085,0.3,12.6,0,Established,0.0,0.0,Today/Yesterday,3.043478260869565,0,14.870238095238097,0.8613044827739104,22.5,0,1,0,1,1,1,4,1,0,0,-0.3495534339390206
P2163,2025-08-22,129,Regular,50.3,6.7,38.1,9.74,0,75,24,23,1,25,0.0843,0,0,38.68928571428572,0.3869230769230769,0.9571428571428572,1.4619883040935673,1.0,0.18986354775828462,0.0782508894754964,0.05147058823529412,4.87,1,Minnow,319.84648276080736,0.92,0.46783625730994155,1,0.4873294346978558,0.5,35.0,1,Veteran,0.0,0.0,Today/Yesterday,1.0294117647058825,0,3.6023543495610535,0.6334664974304217,2.8846153846153846,0,0,0,0,0,0,0,0,2,1,-20.658501594048886
P2581,2025-12-04,25,Casual,8.5,1.6,9.5,0.0,1,45,2,8,0,4,0.5481,0,0,13.398809523809524,0.3269230769230769,0.2285714285714286,4.7368421052631575,0.8668778997501816,0.0,0.0,0.0,0.0,0,Non-Spender,164.79184330021647,2.6666666666666665,0.21052631578947367,0,0.42105263157894735,0.3,14.4,0,Early,0.1331221002498184,0.038461538461538464,Today/Yesterday,4.117647058823529,0,13.398809523809524,4.4624999999999995,9.0,0,1,1,1,1,1,5,1,0,0,-0.3495534339390206
P8734,2025-09-24,96,Casual,24.1,3.9,29.9,0.0,9,45,10,7,0,12,0.5827,1,0,23.70595238095238,0.24845360824742269,0.5571428571428572,1.792828685258964,0.2764530466295643,0.0,0.0,0.0,0.0,0,Non-Spender,223.86684072391034,0.6363636363636364,0.398406374501992,1,0.4780876494023904,0.3,19.2,0,Veteran,0.7235469533704357,0.09278350515463918,2-Weeks,1.75,1,23.70595238095238,0.8714923337603837,3.4615384615384617,1,1,0,0,1,0,3,1,0,1,-0.3495534339390206
P4921,2025-12-25,4,Regular,35.6,6.9,24.4,29.2,0,75,28,67,1,17,0.2231,0,0,34.3547619047619,7.12,0.9857142857142858,2.0491803278688523,1.0,0.7978142076502732,5.907514450867052,0.6363636363636364,14.6,1,Dolphin,379.340176758129,2.310344827586207,0.7650273224043715,1,0.46448087431693985,0.5,30.200000000000003,0,New,0.0,0.0,Today/Yesterday,1.0,0,1.1375748975086721,13.674275680421424,4.166666666666667,0,0,0,0,0,0,0,0,2,0,-1.198501594048885
P2586,2025-11-11,48,Regular,35.6,3.9,17.9,31.59,1,75,20,28,2,17,0.1734,0,0,27.64345238095238,0.726530612244898,0.5571428571428572,2.0491803278688523,0.8668778997501816,0.8631147540983606,1.138671472708548,0.2545454545454546,10.53,1,Dolphin,320.59091338549484,1.3333333333333333,0.5464480874316939,1,0.46448087431693985,0.5,30.200000000000003,0,Established,0.1331221002498184,0.02040816326530612,Today/Yesterday,1.75,0,0.848218851824252,3.9651221995926687,4.166666666666667,0,1,0,0,0,0,1,0,2,0,1.1914984059511156
P10926,2025-03-30,274,Regular,32.1,3.2,17.2,11.35,4,75,9,73,1,16,0.1778,0,0,25.810119047619047,0.11672727272727274,0.4571428571428572,2.2658610271903323,0.5647181220077593,0.3429003021148036,0.08989590405069019,0.02491103202846975,5.675,1,Dolphin,330.3325093099108,7.3,0.2719033232628399,1,0.4833836858006042,0.5,29.6,0,Loyal,0.4352818779922407,0.014545454545454545,Week,2.121212121212121,1,2.089888181993445,0.8697525830658231,4.411764705882353,0,1,0,0,0,0,1,0,2,0,-19.048501594048886
P7324,2025-05-31,212,Casual,3.2,3.4,10.0,0.0,14,45,3,11,0,1,0.8094,1,0,16.054761904761904,0.015023474178403757,0.4857142857142857,10.714285714285714,0.1353352832366127,0.0,0.0,0.0,0.0,0,Non-Spender,193.56005054539455,2.75,0.7142857142857143,0,0.23809523809523808,0.3,12.6,0,Loyal,0.8646647167633873,0.06572769953051644,2-Weeks,2.0,1,16.054761904761904,0.17619297325642375,22.5,1,1,0,0,1,1,4,1,0,0,-0.3495534339390206
P8192,2025-11-20,39,Regular,18.7,8.9,31.2,28.89,1,75,8,54,1,9,0.1632,0,0,37.230357142857144,0.46749999999999997,1.2714285714285716,3.8071065989847717,0.8668778997501816,1.4664974619289342,0.571109855972889,0.15217391304347827,14.445,1,Dolphin,310.22788812843453,6.0,0.40609137055837563,1,0.4568527918781726,0.5,25.4,0,Established,0.1331221002498184,0.025,Today/Yesterday,0.7777777777777778,1,1.245579027864073,0.6981631216265227,7.5,0,0,0,0,0,0,0,0,2,1,-1.5085015940488837
P4778,2025-08-11,140,Regular,35.9,5.1,37.0,19.45,0,75,12,40,1,17,0.1405,0,0,33.80297619047619,0.25460992907801416,0.7285714285714285,2.032520325203252,1.0,0.5271002710027101,0.18883495145631068,0.047619047619047616,9.725,1,Dolphin,313.9260712082922,3.076923076923077,0.3252032520325203,1,0.46070460704607047,0.5,30.200000000000003,0,Veteran,0.0,0.0,Today/Yesterday,1.3461538461538463,0,1.652957270927931,0.5618153364632238,4.166666666666667,0,0,0,0,0,0,0,0,2,0,-10.948501594048885
P8361,2025-12-06,23,Regular,19.4,6.1,17.0,25.71,5,75,11,39,1,9,0.4218,0,0,29.359523809523807,0.8083333333333332,0.8714285714285713,3.6764705882352944,0.4895416595569531,1.260294117647059,1.2217922606924645,0.23333333333333334,12.855,1,Dolphin,308.68930519509684,3.25,0.5392156862745099,1,0.44117647058823534,0.5,25.4,0,Early,0.5104583404430469,0.20833333333333334,Week,1.1290322580645162,1,1.0991959494393038,2.9047092795265765,7.5,0,1,0,0,0,0,1,0,2,0,-4.6885015940488834
P6021,2025-07-22,160,Regular,42.4,4.3,34.3,10.27,4,75,20,44,1,21,0.2702,0,0,32.624404761904756,0.26335403726708073,0.6142857142857142,1.728110599078341,0.5647181220077593,0.23663594470046082,0.10343884892086332,0.041916167664670656,5.135,1,Dolphin,342.5592463746871,2.0952380952380953,0.4608294930875576,1,0.4838709677419355,0.5,32.6,0,Veteran,0.4352818779922407,0.024844720496894408,Week,1.590909090909091,1,2.8948007774538382,0.7414315691303336,3.409090909090909,0,0,0,0,0,0,0,0,2,0,-20.128501594048885
P7025,2025-10-27,63,Casual,2.1,1.4,13.2,0.0,2,45,0,0,0,1,0.3571,0,0,13.0125,0.0328125,0.19999999999999998,14.516129032258064,0.751477293075286,0.0,0.0,0.0,0.0,0,Non-Spender,0.0,0.0,0.0,0,0.3225806451612903,0.3,12.6,0,Established,0.248522706924714,0.03125,Recent,4.666666666666667,0,13.0125,0.5567338282078473,22.5,0,1,1,1,1,1,5,1,0,0,-0.3495534339390206
P4983,2025-11-29,30,Casual,3.7,1.2,5.4,0.0,5,45,4,11,0,1,0.5097,0,0,11.230357142857143,0.11935483870967742,0.17142857142857143,9.574468085106382,0.4895416595569531,0.0,0.0,0.0,0.0,0,Non-Spender,204.71722811110504,2.2,0.851063829787234,0,0.2127659574468085,0.3,12.6,0,Early,0.5104583404430469,0.16129032258064516,Week,5.384615384615384,0,11.230357142857143,2.529296875,22.5,0,1,1,0,1,1,4,1,0,0,-0.3495534339390206
P10104,2025-11-04,55,Casual,1.8,1.4,7.4,0.0,0,45,2,10,0,0,0.2771,0,0,11.766666666666666,0.03214285714285715,0.19999999999999998,16.071428571428573,1.0,0.0,0.0,0.0,0.0,0,Non-Spender,174.82537807332403,3.3333333333333335,0.7142857142857143,0,0.0,0.3,12.0,0,Established,0.0,0.0,Today/Yesterday,4.666666666666667,0,11.766666666666666,0.7637906647807639,45.0,0,1,1,1,1,1,5,1,0,0,-0.3495534339390206
P10181,2025-12-01,28,Regular,40.3,10.9,38.0,51.34,3,75,9,50,3,20,0.2497,0,0,44.91845238095238,1.389655172413793,1.5571428571428572,1.8159806295399517,0.6514390575310556,1.2430992736077484,1.1511210762331838,0.6,12.835,1,Whale,311.72053628591857,5.0,0.21791767554479421,1,0.4842615012106538,0.5,32.0,0,Early,0.3485609424689444,0.10344827586206896,Recent,0.6363636363636364,1,0.8582050512218643,1.4084342963653307,3.5714285714285716,0,0,0,0,0,0,0,0,2,1,20.94149840595112
P5568,2025-08-19,132,Casual,19.3,2.7,10.3,0.0,12,45,3,4,0,9,0.6226,1,0,16.879761904761907,0.14511278195488722,0.38571428571428573,2.216748768472906,0.1800923121479524,0.0,0.0,0.0,0.0,0,Non-Spender,149.78661367769956,1.0,0.14778325123152708,0,0.44334975369458124,0.3,17.4,0,Veteran,0.8199076878520476,0.09022556390977443,2-Weeks,2.4999999999999996,1,16.879761904761907,1.981461382769646,4.5,1,1,0,0,1,1,4,1,0,1,-0.3495534339390206
P1710,2025-10-18,72,Hardcore,146.4,14.7,66.1,68.35,0,112,27,141,4,73,0.0,0,0,76.9875,2.0054794520547947,2.1,0.7598371777476255,1.0,0.46370420624151965,0.4490801576872535,0.35443037974683544,13.669999999999998,1,Whale,414.4015783888232,5.035714285714286,0.18317503392130258,1,0.4952510176390773,0.7466666666666667,73.66666666666666,1,Established,0.0,0.0,Today/Yesterday,0.472972972972973,0,1.1101297764960347,0.873654309789225,1.5135135135135136,0,0,0,0,0,0,0,0,1,0,-33.100773694390725
P7731,2025-12-25,4,Casual,17.8,8.3,18.1,0.0,16,45,2,13,0,8,0.9137,1,0,28.317261904761907,3.56,1.1857142857142857,2.3936170212765955,0.10170139230422684,0.0,0.0,0.0,0.0,0,Non-Spender,186.8834809141684,4.333333333333333,0.10638297872340426,0,0.425531914893617,0.3,16.8,0,New,0.8982986076957732,3.2,Month,0.8333333333333333,1,28.317261904761907,7.322806880068957,5.0,1,1,0,1,1,0,4,1,0,1,-0.3495534339390206
P10080,2025-10-27,63,Casual,16.8,3.1,19.5,0.0,8,45,3,3,0,8,0.5262,1,0,19.198214285714286,0.2625,0.4428571428571429,2.528089887640449,0.31890655732397044,0.0,0.0,0.0,0.0,0,Non-Spender,138.62943611198907,0.75,0.16853932584269662,0,0.449438202247191,0.3,16.8,0,Established,0.6810934426760296,0.125,2-Weeks,2.1875,1,19.198214285714286,1.6687360317854483,5.0,1,1,0,0,1,0,3,1,0,1,-0.3495534339390206
